PVSYST 7.2.15,,,,,
,File,File date,Description,,
Project,AL - Sheffield Utilities_Project.PRJ,08/06/22 11h41,AL - Sheffield Utilities,,
Geographical Site,AL - Tuscumbia_SA_TMY.SIT,08/06/22 11h41,AL - Tuscumbia;United States;North_America;,,
Meteo data,AL - Tuscumbia__SA_TMY.MET,08/06/22 11h39,AL - Tuscumbia;Solar Anywhere V3.5;TMY,,
Simulation variant,AL - Sheffield Utilities_Project.VC1,10/06/22 11h46,540W 35% Rev(A) with Shading Model,,
Simulation date,,10/06/22 11h46,,,
,,,,,
Simulation:,Hourly values, from 01/01/90, to 31/12/90 ,,
,,,,,
date,GlobInc,GlobEff,EArray,E_Grid,PR
    ,W/m²,W/m²,kW,kW,ratio
,,,,,
26/03/90 16:00,723.34,693.23,8684.2,8365.2,0.9245
26/03/90 17:00,137,102.64,1312.8,1274.1,0.7434
26/03/90 18:00,0,0,0,-12.461,1
26/03/90 19:00,0,0,0,-12.461,1
26/03/90 20:00,0,0,0,-12.461,1
26/03/90 21:00,0,0,0,-12.461,1
26/03/90 22:00,0,0,0,-12.461,1
26/03/90 23:00,0,0,0,-12.461,1
27/03/90 00:00,0,0,0,-12.461,1
27/03/90 01:00,0,0,0,-12.461,1
27/03/90 02:00,0,0,0,-12.461,1
27/03/90 03:00,0,0,0,-12.461,1
27/03/90 04:00,0,0,0,-12.461,1
27/03/90 05:00,0,0,0,-12.461,1
27/03/90 06:00,34.744,33.619,441.46,412.67,0.9495
27/03/90 07:00,50.433,45.022,710.51,679.61,1.0772
27/03/90 08:00,265.23,252.77,3509.2,3425.6,1.0324
27/03/90 09:00,211.79,200.64,2793,2726.2,1.029
27/03/90 10:00,460.71,449.55,5971.9,5798.2,1.0061
27/03/90 11:00,651.37,643.85,8342.1,8040.7,0.9868
27/03/90 12:00,831.97,824.71,10154,9735.1,0.9354
27/03/90 13:00,876.02,866.06,10146,9735.2,0.8884
27/03/90 14:00,848.99,833.14,10108,9690,0.9124
27/03/90 15:00,282.74,267.5,3635.4,3544.6,1.0022
27/03/90 16:00,59.755,53.866,778.03,744.92,0.9965
27/03/90 17:00,26.863,26.149,324.47,294.88,0.8775
27/03/90 18:00,0,0,0,-12.461,1
27/03/90 19:00,0,0,0,-12.461,1
27/03/90 20:00,0,0,0,-12.461,1
27/03/90 21:00,0,0,0,-12.461,1
27/03/90 22:00,0,0,0,-12.461,1
27/03/90 23:00,0,0,0,-12.461,1
28/03/90 00:00,0,0,0,-12.461,1
28/03/90 01:00,0,0,0,-12.461,1
28/03/90 02:00,0,0,0,-12.461,1
28/03/90 03:00,0,0,0,-12.461,1
28/03/90 04:00,0,0,0,-12.461,1
28/03/90 05:00,0,0,0,-12.461,1
28/03/90 06:00,16.501,15.911,198.21,168.89,0.8181
28/03/90 07:00,45.896,40.867,627.76,596.79,1.0395
28/03/90 08:00,95.932,86.824,1301.8,1262.3,1.0519
28/03/90 09:00,158.53,147.88,2079.7,2026.9,1.022
28/03/90 10:00,185.47,178.02,2403.3,2343.6,1.0101
28/03/90 11:00,232.63,227.3,3026.3,2952.4,1.0145
28/03/90 12:00,293.46,286.66,3805.2,3709.9,1.0106
28/03/90 13:00,355.29,343.94,4564.7,4445.6,1.0002
28/03/90 14:00,464.84,448.87,5856.9,5685.5,0.9777
28/03/90 15:00,484.22,465.51,6077.3,5895.8,0.9733
28/03/90 16:00,390.19,370.12,4754.8,4628.8,0.9483
28/03/90 17:00,109.01,87.177,1089.5,1052.6,0.7719
28/03/90 18:00,0,0,0,-12.461,1
28/03/90 19:00,0,0,0,-12.461,1
28/03/90 20:00,0,0,0,-12.461,1
28/03/90 21:00,0,0,0,-12.461,1
28/03/90 22:00,0,0,0,-12.461,1
28/03/90 23:00,0,0,0,-12.461,1
29/03/90 00:00,0,0,0,-12.461,1
29/03/90 01:00,0,0,0,-12.461,1
29/03/90 02:00,0,0,0,-12.461,1
29/03/90 03:00,0,0,0,-12.461,1
29/03/90 04:00,0,0,0,-12.461,1
29/03/90 05:00,0,0,0,-12.461,1
29/03/90 06:00,43.638,42.123,544.55,514.7,0.9429
29/03/90 07:00,171.97,161.34,2252.2,2196.5,1.021
29/03/90 08:00,88.251,80.37,1201.1,1163.7,1.0541
29/03/90 09:00,112.98,105,1502.6,1461.1,1.0339
29/03/90 10:00,280.06,269.86,3728,3638,1.0384
29/03/90 11:00,236.7,231.32,3144.3,3069.4,1.0366
29/03/90 12:00,220.76,215.34,2917.7,2847.9,1.0313
29/03/90 13:00,136.08,129.89,1786,1739.8,1.022
29/03/90 14:00,159.06,147.79,2114.4,2062.2,1.0364
29/03/90 15:00,79.199,71.194,1079.8,1044.3,1.0541
29/03/90 16:00,70.929,63.976,962.07,928.17,1.0461
29/03/90 17:00,57.977,51.118,658.92,628.23,0.8662
29/03/90 18:00,0,0,0,-12.461,1
29/03/90 19:00,0,0,0,-12.461,1
29/03/90 20:00,0,0,0,-12.461,1
29/03/90 21:00,0,0,0,-12.461,1
29/03/90 22:00,0,0,0,-12.461,1
29/03/90 23:00,0,0,0,-12.461,1
30/03/90 00:00,0,0,0,-12.461,1
30/03/90 01:00,0,0,0,-12.461,1
30/03/90 02:00,0,0,0,-12.461,1
30/03/90 03:00,0,0,0,-12.461,1
30/03/90 04:00,0,0,0,-12.461,1
30/03/90 05:00,0,0,0,-12.461,1
30/03/90 06:00,195.52,187.06,2469.6,2412.6,0.9864
30/03/90 07:00,701.8,681.21,8852.5,8529.4,0.9715
30/03/90 08:00,921.35,907.02,10127,9735.3,0.8447
30/03/90 09:00,959.79,949.3,10126,9735.3,0.8108
30/03/90 10:00,941.97,933.5,10128,9735.4,0.8262
30/03/90 11:00,927,920.69,10130,9735.4,0.8395
30/03/90 12:00,931.67,925.1,10132,9735.4,0.8353
30/03/90 13:00,949.73,941.25,10135,9735.3,0.8194
30/03/90 14:00,962.1,950.99,10136,9735.3,0.8089
30/03/90 15:00,944.82,931.1,10140,9735.3,0.8237
30/03/90 16:00,806.55,775.15,9383.3,9011.1,0.8931
30/03/90 17:00,180.65,139.12,1728.2,1681.3,0.744
30/03/90 18:00,0,0,0,-12.461,1
30/03/90 19:00,0,0,0,-12.461,1
30/03/90 20:00,0,0,0,-12.461,1
30/03/90 21:00,0,0,0,-12.461,1
30/03/90 22:00,0,0,0,-12.461,1
30/03/90 23:00,0,0,0,-12.461,1
31/03/90 00:00,0,0,0,-12.461,1
31/03/90 01:00,0,0,0,-12.461,1
31/03/90 02:00,0,0,0,-12.461,1
31/03/90 03:00,0,0,0,-12.461,1
31/03/90 04:00,0,0,0,-12.461,1
31/03/90 05:00,0,0,0,-12.461,1
31/03/90 06:00,215.83,207.94,2731.5,2668.5,0.9883
31/03/90 07:00,788.75,768,9780.7,9394.3,0.9521
31/03/90 08:00,954.37,941.17,10128,9735.3,0.8154
31/03/90 09:00,956.9,946.38,10132,9735.4,0.8133
31/03/90 10:00,945.03,936.59,10138,9735.3,0.8235
31/03/90 11:00,891.48,885.03,10144,9735.3,0.873
31/03/90 12:00,874.2,867.2,10148,9735.2,0.8902
31/03/90 13:00,912.33,903.08,10147,9735.3,0.853
31/03/90 14:00,917.76,905.18,10150,9735.3,0.848
31/03/90 15:00,917.28,902.35,10154,9735.2,0.8484
31/03/90 16:00,749.17,719.36,8630.8,8304.4,0.8861
31/03/90 17:00,174.7,137.75,1681.7,1634.4,0.7479
31/03/90 18:00,0,0,0,-12.461,1
31/03/90 19:00,0,0,0,-12.461,1
31/03/90 20:00,0,0,0,-12.461,1
31/03/90 21:00,0,0,0,-12.461,1
31/03/90 22:00,0,0,0,-12.461,1
31/03/90 23:00,0,0,0,-12.461,1
1/4/1990 0:00,0,0,0,-12.461,1
1/4/1990 1:00,0,0,0,-12.461,1
1/4/1990 2:00,0,0,0,-12.461,1
1/4/1990 3:00,0,0,0,-12.461,1
1/4/1990 4:00,0,0,0,-12.461,1
1/4/1990 5:00,0,0,0,-12.461,1
1/4/1990 6:00,151.47,146.82,1914,1866.3,0.9849
1/4/1990 7:00,629.54,610.05,7903.3,7634.8,0.9695
1/4/1990 8:00,802.98,787.99,9941.8,9543.9,0.9501
1/4/1990 9:00,847.99,835.28,10153,9735.1,0.9177
1/4/1990 10:00,776.04,765.68,9639.9,9248.9,0.9527
1/4/1990 11:00,722.31,714.58,9038.5,8687.2,0.9614
1/4/1990 12:00,832.09,824.55,10087,9666.9,0.9287
1/4/1990 13:00,913.51,904.64,10147,9735.3,0.8519
1/4/1990 14:00,943.83,932.42,10146,9735.3,0.8245
1/4/1990 15:00,931.11,917.05,10150,9735.2,0.8358
1/4/1990 16:00,785.02,755.67,9034.6,8682,0.8841
1/4/1990 17:00,178.01,142.61,1753.8,1705.8,0.766
1/4/1990 18:00,0,0,0,-12.461,1
1/4/1990 19:00,0,0,0,-12.461,1
1/4/1990 20:00,0,0,0,-12.461,1
1/4/1990 21:00,0,0,0,-12.461,1
1/4/1990 22:00,0,0,0,-12.461,1
1/4/1990 23:00,0,0,0,-12.461,1
2/4/1990 0:00,0,0,0,-12.461,1
2/4/1990 1:00,0,0,0,-12.461,1
2/4/1990 2:00,0,0,0,-12.461,1
2/4/1990 3:00,0,0,0,-12.461,1
2/4/1990 4:00,0,0,0,-12.461,1
2/4/1990 5:00,0,0,0,-12.461,1
2/4/1990 6:00,213,207.52,2665,2601.4,0.9763
2/4/1990 7:00,756.61,736.68,9275.3,8918,0.9422
2/4/1990 8:00,869.81,855.54,10140,9735.2,0.8947
2/4/1990 9:00,920.39,909.82,10142,9735.3,0.8455
2/4/1990 10:00,917.95,909.8,10143,9735.3,0.8478
2/4/1990 11:00,879.82,873.54,10147,9735.2,0.8845
2/4/1990 12:00,891.27,884.61,10148,9735.3,0.8732
2/4/1990 13:00,936.47,927.49,10145,9735.3,0.831
2/4/1990 14:00,977.75,966.97,10143,9735.3,0.7959
2/4/1990 15:00,945.68,931.89,10149,9735.3,0.8229
2/4/1990 16:00,808.35,778.65,9289.5,8919.3,0.882
2/4/1990 17:00,196.3,158.69,1942.4,1890.6,0.7699
2/4/1990 18:00,0,0,0,-12.461,1
2/4/1990 19:00,0,0,0,-12.461,1
2/4/1990 20:00,0,0,0,-12.461,1
2/4/1990 21:00,0,0,0,-12.461,1
2/4/1990 22:00,0,0,0,-12.461,1
2/4/1990 23:00,0,0,0,-12.461,1
3/4/1990 0:00,0,0,0,-12.461,1
3/4/1990 1:00,0,0,0,-12.461,1
3/4/1990 2:00,0,0,0,-12.461,1
3/4/1990 3:00,0,0,0,-12.461,1
3/4/1990 4:00,0,0,0,-12.461,1
3/4/1990 5:00,0,0,0,-12.461,1
3/4/1990 6:00,100.29,97.179,1257.7,1219.4,0.972
3/4/1990 7:00,360.54,344.47,4629.7,4511.1,1.0002
3/4/1990 8:00,449.67,432.09,5776.1,5610.8,0.9974
3/4/1990 9:00,282.86,269.69,3618.4,3527.6,0.9969
3/4/1990 10:00,247.77,238.82,3174.1,3095,0.9985
3/4/1990 11:00,384.59,377.62,4914.8,4781.6,0.9939
3/4/1990 12:00,491.17,483.31,6223.8,6033.4,0.9819
3/4/1990 13:00,770.38,759.16,9428.2,9048.8,0.9389
3/4/1990 14:00,943.8,931.3,10147,9735.3,0.8246
3/4/1990 15:00,904.71,889.42,10156,9735.2,0.8602
3/4/1990 16:00,735.03,706.88,8488,8171,0.8886
3/4/1990 17:00,171.79,143.43,1755.8,1707.3,0.7944
3/4/1990 18:00,0,0,0,-12.461,1
3/4/1990 19:00,0,0,0,-12.461,1
3/4/1990 20:00,0,0,0,-12.461,1
3/4/1990 21:00,0,0,0,-12.461,1
3/4/1990 22:00,0,0,0,-12.461,1
3/4/1990 23:00,0,0,0,-12.461,1
4/4/1990 0:00,0,0,0,-12.461,1
4/4/1990 1:00,0,0,0,-12.461,1
4/4/1990 2:00,0,0,0,-12.461,1
4/4/1990 3:00,0,0,0,-12.461,1
4/4/1990 4:00,0,0,0,-12.461,1
4/4/1990 5:00,0,0,0,-12.461,1
4/4/1990 6:00,31.81,30.534,389.32,359.72,0.904
4/4/1990 7:00,226.3,213.46,2922.9,2851.1,1.0071
4/4/1990 8:00,470.93,453.8,5963.1,5787.5,0.9824
4/4/1990 9:00,229.28,218.18,2921.4,2848.7,0.9932
4/4/1990 10:00,167.67,161.35,2144,2088.8,0.9959
4/4/1990 11:00,576.79,569.05,7294.6,7050.2,0.9771
4/4/1990 12:00,282.26,276.53,3588.1,3496.8,0.9903
4/4/1990 13:00,315.65,305.1,3974.3,3871.2,0.9804
4/4/1990 14:00,257.21,244.13,3235.9,3154,0.9802
4/4/1990 15:00,458.82,440.5,5673.4,5507.5,0.9595
4/4/1990 16:00,409.5,389.11,4935,4800.1,0.937
4/4/1990 17:00,81.347,73.476,907.33,872.1,0.857
4/4/1990 18:00,0,0,0,-12.461,1
4/4/1990 19:00,0,0,0,-12.461,1
4/4/1990 20:00,0,0,0,-12.461,1
4/4/1990 21:00,0,0,0,-12.461,1
4/4/1990 22:00,0,0,0,-12.461,1
4/4/1990 23:00,0,0,0,-12.461,1
5/4/1990 0:00,0,0,0,-12.461,1
5/4/1990 1:00,0,0,0,-12.461,1
5/4/1990 2:00,0,0,0,-12.461,1
5/4/1990 3:00,0,0,0,-12.461,1
5/4/1990 4:00,0,0,0,-12.461,1
5/4/1990 5:00,0,0,0,-12.461,1
5/4/1990 6:00,180.05,175.08,2225.8,2170.1,0.9635
5/4/1990 7:00,404.24,387.98,5130.9,4993.3,0.9874
5/4/1990 8:00,246.26,231.19,3246.1,3166.9,1.028
5/4/1990 9:00,231.82,218.3,3016.8,2942.8,1.0148
5/4/1990 10:00,488.71,477.78,6249.8,6060.7,0.9913
5/4/1990 11:00,876.27,869.3,10144,9735.3,0.8881
5/4/1990 12:00,902.32,895.36,10143,9735.3,0.8625
5/4/1990 13:00,929.71,920.84,10142,9735.3,0.8371
5/4/1990 14:00,952.55,941.3,10142,9735.3,0.817
5/4/1990 15:00,916.54,902.3,10148,9735.2,0.8491
5/4/1990 16:00,754.32,725.52,8814.2,8478.6,0.8985
5/4/1990 17:00,179.12,154.44,1920.8,1870.2,0.8346
5/4/1990 18:00,0,0,0,-12.461,1
5/4/1990 19:00,0,0,0,-12.461,1
5/4/1990 20:00,0,0,0,-12.461,1
5/4/1990 21:00,0,0,0,-12.461,1
5/4/1990 22:00,0,0,0,-12.461,1
5/4/1990 23:00,0,0,0,-12.461,1
6/4/1990 0:00,0,0,0,-12.461,1
6/4/1990 1:00,0,0,0,-12.461,1
6/4/1990 2:00,0,0,0,-12.461,1
6/4/1990 3:00,0,0,0,-12.461,1
6/4/1990 4:00,0,0,0,-12.461,1
6/4/1990 5:00,0,0,0,-12.461,1
6/4/1990 6:00,50.976,49.01,647.35,616.77,0.9672
6/4/1990 7:00,241.52,227.81,3212.8,3136.5,1.0381
6/4/1990 8:00,722.69,703.65,9116.9,8770.4,0.9701
6/4/1990 9:00,705.06,688.83,8805.5,8474.6,0.9608
6/4/1990 10:00,253.71,245.88,3262.6,3181.9,1.0025
6/4/1990 11:00,173.42,169.41,2214.6,2157.7,0.9946
6/4/1990 12:00,179.07,174.55,2268.4,2209.9,0.9865
6/4/1990 13:00,193.88,185.47,2481.3,2419,0.9973
6/4/1990 14:00,112.91,104.54,1457,1414.8,1.0017
6/4/1990 15:00,71.965,64.691,966.21,931.61,1.0348
6/4/1990 16:00,40.799,36.174,543.48,513.23,1.0056
6/4/1990 17:00,19.591,18.934,234.89,205.41,0.8381
6/4/1990 18:00,0,0,0,-12.461,1
6/4/1990 19:00,0,0,0,-12.461,1
6/4/1990 20:00,0,0,0,-12.461,1
6/4/1990 21:00,0,0,0,-12.461,1
6/4/1990 22:00,0,0,0,-12.461,1
6/4/1990 23:00,0,0,0,-12.461,1
7/4/1990 0:00,0,0,0,-12.461,1
7/4/1990 1:00,0,0,0,-12.461,1
7/4/1990 2:00,0,0,0,-12.461,1
7/4/1990 3:00,0,0,0,-12.461,1
7/4/1990 4:00,0,0,0,-12.461,1
7/4/1990 5:00,0,0,0,-12.461,1
7/4/1990 6:00,167.29,162.52,2061.7,2009,0.96
7/4/1990 7:00,190.06,178.12,2485.8,2424.3,1.0197
7/4/1990 8:00,131.91,120.56,1769.7,1722.2,1.0437
7/4/1990 9:00,289.24,275.96,3699.7,3606.6,0.9968
7/4/1990 10:00,632.6,621.48,7972.1,7691.2,0.9719
7/4/1990 11:00,392.77,385.98,5035.7,4898.5,0.997
7/4/1990 12:00,602.31,595.37,7565.6,7306.3,0.9697
7/4/1990 13:00,868.73,857.45,10153,9735.2,0.8958
7/4/1990 14:00,675.22,658.04,8238.8,7938.3,0.9398
7/4/1990 15:00,434.4,416.57,5405,5251.5,0.9664
7/4/1990 16:00,122.3,111.8,1575.8,1530.4,1.0003
7/4/1990 17:00,46.752,44.778,558.16,527.32,0.9016
7/4/1990 18:00,0,0,0,-12.461,1
7/4/1990 19:00,0,0,0,-12.461,1
7/4/1990 20:00,0,0,0,-12.461,1
7/4/1990 21:00,0,0,0,-12.461,1
7/4/1990 22:00,0,0,0,-12.461,1
7/4/1990 23:00,0,0,0,-12.461,1
8/4/1990 0:00,0,0,0,-12.461,1
8/4/1990 1:00,0,0,0,-12.461,1
8/4/1990 2:00,0,0,0,-12.461,1
8/4/1990 3:00,0,0,0,-12.461,1
8/4/1990 4:00,0,0,0,-12.461,1
8/4/1990 5:00,0,0,0,-12.461,1
8/4/1990 6:00,22.107,21.059,268.6,239.23,0.8651
8/4/1990 7:00,47.156,41.959,643.97,612.72,1.0387
8/4/1990 8:00,84.265,76.451,1130.8,1093.9,1.0377
8/4/1990 9:00,113.54,106.01,1478.6,1436.5,1.0114
8/4/1990 10:00,140.32,134.93,1820.7,1772.9,1.0099
8/4/1990 11:00,156.61,152.99,2032,1980.1,1.0107
8/4/1990 12:00,159.28,155.2,2064.4,2011.9,1.0097
8/4/1990 13:00,179.49,171.65,2327.1,2269.3,1.0107
8/4/1990 14:00,146.51,136.18,1915.7,1866.2,1.0183
8/4/1990 15:00,76.363,68.728,1021.5,986.07,1.0322
8/4/1990 16:00,50.377,44.893,685.15,653.92,1.0376
8/4/1990 17:00,14.617,14.081,177.18,148.23,0.8106
8/4/1990 18:00,0,0,0,-12.461,1
8/4/1990 19:00,0,0,0,-12.461,1
8/4/1990 20:00,0,0,0,-12.461,1
8/4/1990 21:00,0,0,0,-12.461,1
8/4/1990 22:00,0,0,0,-12.461,1
8/4/1990 23:00,0,0,0,-12.461,1
9/4/1990 0:00,0,0,0,-12.461,1
9/4/1990 1:00,0,0,0,-12.461,1
9/4/1990 2:00,0,0,0,-12.461,1
9/4/1990 3:00,0,0,0,-12.461,1
9/4/1990 4:00,0,0,0,-12.461,1
9/4/1990 5:00,0,0,0,-12.461,1
9/4/1990 6:00,16.436,15.607,205.41,177.03,0.861
9/4/1990 7:00,39.786,35.285,563.11,533.7,1.0723
9/4/1990 8:00,76.66,69.507,1060.1,1025.7,1.0696
9/4/1990 9:00,104.57,97.637,1403.1,1364,1.0428
9/4/1990 10:00,132.73,127.63,1778.1,1733.5,1.044
9/4/1990 11:00,149.7,146.23,2015.9,1967.2,1.0505
9/4/1990 12:00,145.46,141.71,1954.9,1907.3,1.0482
9/4/1990 13:00,128.72,122.89,1720.1,1676.5,1.0411
9/4/1990 14:00,107.65,99.688,1447.6,1408.1,1.0456
9/4/1990 15:00,91.191,82.299,1266.3,1229.3,1.0776
9/4/1990 16:00,44.186,39.246,618.51,588.81,1.0652
9/4/1990 17:00,19.414,18.711,243.88,215.64,0.8879
9/4/1990 18:00,0,0,0,-12.461,1
9/4/1990 19:00,0,0,0,-12.461,1
9/4/1990 20:00,0,0,0,-12.461,1
9/4/1990 21:00,0,0,0,-12.461,1
9/4/1990 22:00,0,0,0,-12.461,1
9/4/1990 23:00,0,0,0,-12.461,1
10/4/1990 0:00,0,0,0,-12.461,1
10/4/1990 1:00,0,0,0,-12.461,1
10/4/1990 2:00,0,0,0,-12.461,1
10/4/1990 3:00,0,0,0,-12.461,1
10/4/1990 4:00,0,0,0,-12.461,1
10/4/1990 5:00,0,0,0,-12.461,1
10/4/1990 6:00,22.817,21.678,290.14,261.87,0.9174
10/4/1990 7:00,75.447,67.8,1077.7,1043.4,1.1055
10/4/1990 8:00,87.137,79.149,1210.4,1174.3,1.0773
10/4/1990 9:00,115.65,108.09,1543.6,1502,1.0382
10/4/1990 10:00,136.65,131.46,1815.8,1769.8,1.0353
10/4/1990 11:00,153.69,150.14,2049.8,1999.7,1.0401
10/4/1990 12:00,176.08,171.62,2351.1,2295.1,1.0419
10/4/1990 13:00,254.42,244.26,3400.2,3319.8,1.0431
10/4/1990 14:00,478.52,460.96,6210.8,6027.9,1.007
10/4/1990 15:00,295.78,279.48,3888.5,3792.9,1.0251
10/4/1990 16:00,371.81,352.71,4675.7,4554.9,0.9793
10/4/1990 17:00,86.988,81.051,1039.1,1003.7,0.9223
10/4/1990 18:00,0,0,0,-12.461,1
10/4/1990 19:00,0,0,0,-12.461,1
10/4/1990 20:00,0,0,0,-12.461,1
10/4/1990 21:00,0,0,0,-12.461,1
10/4/1990 22:00,0,0,0,-12.461,1
10/4/1990 23:00,0,0,0,-12.461,1
11/4/1990 0:00,0,0,0,-12.461,1
11/4/1990 1:00,0,0,0,-12.461,1
11/4/1990 2:00,0,0,0,-12.461,1
11/4/1990 3:00,0,0,0,-12.461,1
11/4/1990 4:00,0,0,0,-12.461,1
11/4/1990 5:00,11.504,11.446,142.97,114.56,0.796
11/4/1990 6:00,327.7,319.68,4161.1,4060.3,0.9905
11/4/1990 7:00,851.09,832.01,10132,9735.2,0.9144
11/4/1990 8:00,980.84,968.64,10127,9735.3,0.7934
11/4/1990 9:00,989.89,980.06,10133,9735.4,0.7862
11/4/1990 10:00,974.54,966.63,10135,9735.4,0.7986
11/4/1990 11:00,956.02,949.88,10138,9735.4,0.814
11/4/1990 12:00,958.52,951.83,10138,9735.4,0.8119
11/4/1990 13:00,983.07,974.59,10139,9735.4,0.7916
11/4/1990 14:00,989.54,978.75,10139,9735.4,0.7865
11/4/1990 15:00,969.69,956.24,10143,9735.3,0.8026
11/4/1990 16:00,836.12,807.08,9695.7,9299.2,0.8891
11/4/1990 17:00,244.51,220.12,2730.5,2663,0.8706
11/4/1990 18:00,0,0,0,-12.461,1
11/4/1990 19:00,0,0,0,-12.461,1
11/4/1990 20:00,0,0,0,-12.461,1
11/4/1990 21:00,0,0,0,-12.461,1
11/4/1990 22:00,0,0,0,-12.461,1
11/4/1990 23:00,0,0,0,-12.461,1
12/4/1990 0:00,0,0,0,-12.461,1
12/4/1990 1:00,0,0,0,-12.461,1
12/4/1990 2:00,0,0,0,-12.461,1
12/4/1990 3:00,0,0,0,-12.461,1
12/4/1990 4:00,0,0,0,-12.461,1
12/4/1990 5:00,11.478,11.436,142.85,114.44,0.797
12/4/1990 6:00,330.12,322.07,4204.8,4103.1,0.9935
12/4/1990 7:00,809.78,791.33,9981.6,9586.2,0.9463
12/4/1990 8:00,957.71,945.23,10136,9735.3,0.8126
12/4/1990 9:00,957.25,946.79,10141,9735.3,0.813
12/4/1990 10:00,937.09,928.86,10143,9735.3,0.8305
12/4/1990 11:00,927.89,921.78,10146,9735.3,0.8387
12/4/1990 12:00,933.08,926.24,10146,9735.3,0.834
12/4/1990 13:00,931.12,922.04,10147,9735.3,0.8358
12/4/1990 14:00,967.95,956.46,10147,9735.3,0.804
12/4/1990 15:00,947.61,933.21,10152,9735.3,0.8212
12/4/1990 16:00,757.81,730.67,8795.6,8458.3,0.8922
12/4/1990 17:00,230.72,209.55,2567.3,2502.2,0.867
12/4/1990 18:00,0,0,0,-12.461,1
12/4/1990 19:00,0,0,0,-12.461,1
12/4/1990 20:00,0,0,0,-12.461,1
12/4/1990 21:00,0,0,0,-12.461,1
12/4/1990 22:00,0,0,0,-12.461,1
12/4/1990 23:00,0,0,0,-12.461,1
13/04/90 00:00,0,0,0,-12.461,1
13/04/90 01:00,0,0,0,-12.461,1
13/04/90 02:00,0,0,0,-12.461,1
13/04/90 03:00,0,0,0,-12.461,1
13/04/90 04:00,0,0,0,-12.461,1
13/04/90 05:00,11.453,11.424,140.44,111.58,0.7788
13/04/90 06:00,238.91,232.08,3045.1,2973.7,0.995
13/04/90 07:00,679.11,659.92,8514.9,8208.6,0.9662
13/04/90 08:00,830.22,814.28,10033,9624.1,0.9267
13/04/90 09:00,889.06,875.65,10151,9735.2,0.8753
13/04/90 10:00,916.56,907.24,10149,9735.3,0.8491
13/04/90 11:00,908.13,901.59,10152,9735.3,0.8569
13/04/90 12:00,922,914.87,10152,9735.3,0.8441
13/04/90 13:00,933.85,923.88,10152,9735.3,0.8334
13/04/90 14:00,900.82,886.49,10158,9735.2,0.8639
13/04/90 15:00,807.51,789.77,9448.4,9062,0.8971
13/04/90 16:00,547.13,523.49,6462.6,6258.2,0.9144
13/04/90 17:00,135.16,125.51,1547.7,1502.6,0.8886
13/04/90 18:00,0,0,0,-12.461,1
13/04/90 19:00,0,0,0,-12.461,1
13/04/90 20:00,0,0,0,-12.461,1
13/04/90 21:00,0,0,0,-12.461,1
13/04/90 22:00,0,0,0,-12.461,1
13/04/90 23:00,0,0,0,-12.461,1
14/04/90 00:00,0,0,0,-12.461,1
14/04/90 01:00,0,0,0,-12.461,1
14/04/90 02:00,0,0,0,-12.461,1
14/04/90 03:00,0,0,0,-12.461,1
14/04/90 04:00,0,0,0,-12.461,1
14/04/90 05:00,24.627,22.039,274.86,246,0.7985
14/04/90 06:00,376.78,367.63,4700.6,4580.5,0.9718
14/04/90 07:00,738.32,720.42,9118.3,8771.5,0.9497
14/04/90 08:00,881.44,866.8,10147,9735.2,0.8829
14/04/90 09:00,912.7,900.72,10152,9735.2,0.8527
14/04/90 10:00,931.69,922.49,10151,9735.3,0.8353
14/04/90 11:00,755.69,749.54,9211.1,8840.4,0.9352
14/04/90 12:00,910.49,903.19,10156,9735.2,0.8547
14/04/90 13:00,879.92,868.85,10162,9735.2,0.8844
14/04/90 14:00,728.63,715.3,8677,8344,0.9154
14/04/90 15:00,886.93,869.97,10080,9652.6,0.87
14/04/90 16:00,694.04,667.83,8035.8,7745.3,0.8921
14/04/90 17:00,186.85,172.66,2109.7,2053.9,0.8787
14/04/90 18:00,0,0,0,-12.461,1
14/04/90 19:00,0,0,0,-12.461,1
14/04/90 20:00,0,0,0,-12.461,1
14/04/90 21:00,0,0,0,-12.461,1
14/04/90 22:00,0,0,0,-12.461,1
14/04/90 23:00,0,0,0,-12.461,1
15/04/90 00:00,0,0,0,-12.461,1
15/04/90 01:00,0,0,0,-12.461,1
15/04/90 02:00,0,0,0,-12.461,1
15/04/90 03:00,0,0,0,-12.461,1
15/04/90 04:00,0,0,0,-12.461,1
15/04/90 05:00,27.057,24.047,297.47,268.3,0.7927
15/04/90 06:00,392.22,382.76,4856.3,4729.8,0.964
15/04/90 07:00,793.43,775.28,9674.6,9288.2,0.9358
15/04/90 08:00,892.33,876.88,10143,9735.2,0.8721
15/04/90 09:00,848.38,834.37,10033,9613.2,0.9058
15/04/90 10:00,907.13,897.71,10156,9735.2,0.8579
15/04/90 11:00,871.99,864.8,10162,9735.2,0.8925
15/04/90 12:00,882,874.41,10161,9735.2,0.8823
15/04/90 13:00,935.2,925.16,10155,9735.3,0.8321
15/04/90 14:00,922.53,909.14,10156,9735.2,0.8436
15/04/90 15:00,829.91,813.04,9640.2,9238.9,0.8899
15/04/90 16:00,635.27,610.89,7435.6,7181.5,0.9037
15/04/90 17:00,192.85,179.14,2191.6,2134.1,0.8846
15/04/90 18:00,0,0,0,-12.461,1
15/04/90 19:00,0,0,0,-12.461,1
15/04/90 20:00,0,0,0,-12.461,1
